Consist,Form,Opponent,Venue,Runs
3.712745,0.577,1.21924,2.670277,4
3.725724,0.577,1.181846,2.744735,4
3.727119,0.577,1.212134,2.749169,4
3.724742,0.577,1.147387,2.871996,4
3.706986,0.577,1.119434,2.877088,4
3.714896,0.577,1.048338,3.14245,4
3.713057,0.577,1.25139,2.899359,4
3.70931,0.577,1.276774,3.337805,4
3.705652,0.577,1.275394,3.342899,4
3.712135,0.577,1.171,2.965654,4
3.712,0.577,1.19465,0.966369,4
3.435771,0.577,1.22466,1.785306,4
3.712049,0.577,1.171,2.942116,4
3.791,0.577,1.53,2.9077,4
3.74834,0.577,1.278599,3.118014,4
3.738402,0.577,1.17819,2.869696,4
3.791,0.577,1.449125,2.906695,4
2.964404,0.577,1.067433,3.143,4
3.229812,0.577,0.957888,3.189652,4
2.205372,0.577,0.89232,2.886625,4
2.016194,0.577,0.99793,2.984274,4
2.136297,0.577,0.957813,2.913488,4
2.408061,0.577,1.04417,3.063871,4
2.308886,0.577,1.028802,3.140221,4
2.41634,0.577,1.014,3.129352,4
2.586835,0.577,1.109865,3.057209,4
2.6953,0.577,0.834719,3.144379,4
2.537324,0.577,0.924416,0.834,4
2.518789,0.577,1.093,2.83752,4
2.970061,0.577,1.024638,2.989585,4
3.19026,0.577,1.035017,2.224118,4
3.245689,0.577,1.182704,3.051378,4
3.263147,0.577,1.226261,2.146,4
3.405686,0.577,1.240176,2.828171,4
1.644361,0.577,0.898572,2.992276,4
2.504376,0.577,1.090995,2.822674,4
2.376269,0.577,0.988966,3.026273,4
2.546478,0.577,1.052655,2.086992,4
3.188429,0.577,1.065874,0.849031,4
2.516054,0.577,0.922159,3.129347,4
2.958266,0.577,1.052221,2.978921,4
3.284484,0.577,1.175908,3.085559,4
3.280142,0.577,1.166412,3.079466,4
3.220793,0.577,1.104395,2.14652,4
3.278683,0.577,1.200627,2.192517,4
3.712355,0.577,1.205571,3.225831,4
3.704869,0.577,1.174202,2.946227,4
3.724986,0.577,1.211069,3.025808,4
3.727047,0.577,1.181426,2.994496,4
2.708911,0.577,0.835868,3.143,4
2.824285,0.577,0.9062,3.076176,4
2.494941,0.577,0.914162,3.120481,4
1.651549,0.577,0.902565,2.007688,4
2.353312,0.577,1.025068,3.120827,4
3.273161,0.577,1.173295,2.615332,4
3.39228,0.577,1.223224,3.101381,4
3.415896,0.577,1.196635,2.368171,4
3.392685,0.577,1.23648,2.789208,4
3.409635,0.577,1.189039,1.970839,4
3.682053,0.577,1.237315,2.611766,4
3.516502,0.577,1.269047,2.555588,4
3.710941,0.577,1.237661,3.325172,4
2.82015,0.577,0.989995,3.164799,4
1.510371,0.577,0.922415,1.962353,4
1.741913,0.577,0.89747,1.987449,4
1.636878,0.577,0.899206,3.219742,4
2.276096,0.577,0.882118,2.92254,4
2.220562,0.577,1.069678,3.055238,4
2.253991,0.577,1.121714,2.999263,4
2.558198,0.577,1.201669,3.100299,4
2.529339,0.577,1.093334,2.271618,4
2.998186,0.577,1.243421,2.508437,4
2.89819,0.577,1.226407,3.085922,4
3.186547,0.577,1.064513,2.2203,4
3.207423,0.577,1.063362,0.877397,4
3.13063,0.577,0.998972,3.300355,4
3.381,0.577,1.209385,2.66126,4
3.303168,0.577,1.181587,3.084801,4
3.397878,0.577,1.228428,1.953514,4
3.381,0.577,1.199623,2.668537,4
3.353313,2.716767,0.963433,2.891562,4
1.966696,0.577,0.851365,2.730741,4
2.322973,0.577,0.99006,2.077827,4
2.108531,0.577,0.928626,3.094662,4
2.507773,0.577,1.092928,2.836978,4
2.530112,0.577,0.921236,2.841,4
2.975,0.577,0.942132,2.976142,4
2.972196,0.577,1.035384,2.989272,4
2.253895,0.577,0.904674,2.909369,4
2.019907,0.577,0.983769,2.556904,4
2.383265,0.577,1.045897,3.079444,4
2.552691,0.577,1.046997,3.059034,4
2.626731,0.577,1.10228,2.849016,4
2.602957,0.577,0.941844,0.834,4
2.853159,0.577,1.127643,2.528375,4
2.902927,0.577,1.277394,3.054969,4
3.130502,0.577,1.134497,3.134277,4
3.12944,0.577,1.064236,3.135745,4
3.3721,0.577,1.25,2.679215,4
3.386422,0.577,1.249972,2.648708,4
3.23085,0.577,1.227334,2.631018,4
3.375812,0.577,1.223965,3.070385,4
3.280056,0.577,1.171,3.077387,4
1.535,0.577,0.930321,1.963638,4
2.533195,0.577,1.143103,3.138787,4
2.595461,0.577,1.127075,0.834,4
2.837383,0.577,0.841906,2.908094,4
2.975,0.577,0.913079,2.971096,4
2.518856,0.577,0.984723,2.841,4
1.951129,0.577,1.000709,2.668128,4
2.00297,0.577,0.906864,2.930372,4
2.824911,0.577,1.094922,2.841,4
2.821963,0.577,1.093,2.841,4
2.795001,0.577,1.092216,3.118872,4
2.795,0.577,1.083198,3.078635,4
2.95967,0.577,1.061538,3.137122,4
3.407477,0.577,1.136086,2.036133,4
3.409806,0.577,1.25,1.960545,4
3.442048,0.577,0.989352,3.157846,4
3.377296,0.577,1.033807,0.863683,4
1.739286,0.577,0.871923,3.189565,4
1.716987,0.577,0.971487,1.218373,4
1.733255,0.577,0.914344,3.202819,4
2.075553,0.577,1.027128,3.211192,4
2.325193,0.577,0.987033,2.049255,4
2.322837,0.577,1.048868,2.024914,4
2.358,0.577,0.975379,2.097,4
2.559963,0.577,1.215001,3.14979,4
2.581328,0.577,1.2145,3.015695,4
2.82823,0.577,1.132109,2.515947,4
2.523823,0.577,0.912924,2.802035,4
2.739659,0.577,0.834622,3.137219,4
2.87296,0.577,1.124664,3.070464,4
2.016143,0.577,0.934825,2.944582,4
2.018338,0.577,0.951606,2.958907,4
2.462988,0.577,0.901191,3.100405,4
2.85677,0.577,0.961112,2.863616,4
2.855521,0.577,0.868409,3.097521,4
2.957801,0.577,1.051487,2.988284,4
2.510225,0.577,1.091026,2.837051,4
2.639068,0.577,1.035603,0.834,4
2.507374,0.577,1.091808,2.829777,4
2.564777,0.577,1.093,2.918752,4
3.009096,0.577,0.968051,3.133069,4
3.109431,0.577,0.913,2.989283,4
3.408006,3.055867,0.897641,3.174289,4
3.118509,0.577,0.901332,2.986864,4
3.128911,3.125019,0.905577,3.001209,4
3.093,3.108464,0.864143,2.710682,4
2.038074,0.577,0.901535,2.851416,4
2.591284,0.577,0.930124,3.143,4
1.383487,0.577,0.926189,1.496998,4
3.093,3.093,0.834,2.946415,4
3.123551,3.091834,0.869287,2.999943,4
3.143028,3.092351,0.856025,2.996819,4
2.066485,0.577,0.973949,2.981815,4
2.442772,0.577,1.05494,2.841,4
2.496365,0.577,1.021714,2.968896,4
2.515423,0.577,0.905681,2.841,4
2.829573,0.577,0.90988,2.86299,4
1.559538,0.577,0.913021,2.010626,4
2.789269,0.577,1.17034,2.841,4
2.784,0.577,1.245061,2.925867,4
3.039259,0.577,1.241303,2.540181,4
2.084034,0.577,0.888849,3.000943,4
2.054282,0.577,0.968531,2.968011,4
2.667,0.577,0.938219,2.992,4
2.515441,0.577,0.899615,2.841,4
2.519567,0.577,1.081288,2.918921,4
2.825398,0.577,0.968,3.142018,4
2.86518,0.577,0.967214,2.89576,4
2.818933,0.577,0.990306,3.154378,4
2.813778,0.577,1.042918,3.241465,4
3.168223,0.577,1.076751,2.216183,4
3.314266,0.577,0.885627,2.977351,4
3.609003,0.577,1.107218,1.082688,4
3.367307,0.577,1.114321,2.713697,4
3.365282,0.577,1.210627,2.751871,4
3.646038,0.577,1.248426,3.167851,4
3.677872,0.577,1.050231,2.907375,4
3.710944,0.577,1.221313,2.676354,4
3.727799,0.577,1.220339,2.725917,4
3.709212,0.577,1.23406,2.712541,4
3.708087,0.577,1.174474,2.951787,4
3.747526,0.577,1.126159,2.854445,4
3.712295,0.577,1.049004,3.143202,4
3.741947,0.577,1.251927,2.872325,4
3.712,0.577,1.288916,3.345,4
3.712,0.577,1.271723,3.345,4
3.7123,0.577,1.171,2.922743,4
3.712,0.577,1.249999,0.856683,4
3.544633,0.577,1.208016,1.124965,4
3.712102,0.577,1.171,2.96488,4
3.791,0.577,1.53,2.904655,4
3.791,0.577,1.52715,2.978101,4
3.763004,0.577,1.133317,2.844336,4
3.780504,0.577,1.525051,2.905356,4
2.972938,0.577,1.068672,3.138587,4
3.264933,0.577,0.913132,3.145737,4
2.129,0.577,0.922593,2.8665,4
2.06794,0.577,0.980674,2.98102,4
2.1287,0.577,0.96509,2.970645,4
2.351431,0.577,1.047,3.059353,4
2.29909,0.577,1.022445,3.133649,4
2.425551,0.577,1.014,3.131584,4
2.583143,0.577,1.117997,3.052448,4
2.495967,0.577,0.916757,3.126838,4
2.537039,0.577,0.918804,0.834,4
2.522831,0.577,1.093,2.840082,4
2.968809,0.577,1.057134,2.975,4
3.219472,0.577,1.089385,2.191203,4
3.265405,0.577,1.269278,3.024162,4
3.307046,0.577,1.239983,2.128982,4
3.391745,0.577,1.208187,3.083672,4
1.596128,0.577,0.918644,3.154547,4
2.484535,0.577,1.092993,2.815061,4
2.376614,0.577,0.968689,3.012193,4
2.487912,0.577,0.958,2.058978,4
2.636405,0.577,0.994469,0.834,4
2.547327,0.577,0.914438,3.139395,4
2.933616,0.577,0.986301,3.059252,4
3.132119,0.577,1.078096,3.153899,4
3.277475,0.577,1.171,3.073852,4
3.204242,0.577,1.056027,2.216557,4
3.20664,0.577,1.069654,2.205098,4
3.712202,0.577,1.219018,3.261958,4
3.71207,0.577,1.171,2.969382,4
3.752505,0.577,1.221688,3.032787,4
3.754963,0.577,1.198769,3.008527,4
2.743064,0.577,0.835814,3.130121,4
2.607393,0.577,0.913,3.137512,4
2.47866,0.577,0.913,3.13237,4
1.729843,0.577,0.992279,1.919061,4
2.408514,0.577,1.030825,3.067957,4
3.073664,0.577,1.177945,2.521971,4
3.389362,0.577,1.191918,3.095222,4
3.420167,0.577,1.190725,2.36814,4
3.354492,0.577,1.229617,2.779906,4
3.408521,0.577,1.234741,1.953812,4
3.395863,0.577,1.278046,2.604237,4
3.554958,0.577,1.278204,2.486889,4
3.457155,0.577,1.018883,3.153552,4
2.824308,0.577,0.971607,3.137671,4
1.540499,0.577,0.936394,1.969225,4
1.649966,0.577,0.910731,2.009419,4
1.628479,0.577,0.91065,3.219326,4
2.247945,0.577,0.887905,2.911862,4
2.208093,0.577,1.025609,3.09,4
2.363571,0.577,1.066198,3.009025,4
2.581522,0.577,1.213637,3.138603,4
2.466435,0.577,1.210764,2.240873,4
2.910882,0.577,1.211032,2.496081,4
2.872946,0.577,1.248273,3.07,4
3.202615,0.577,1.04086,2.212263,4
3.12979,0.577,1.051656,0.834,4
3.136669,0.577,0.96642,3.298071,4
3.380975,0.577,1.211155,2.635803,4
3.375767,0.577,1.234672,3.070113,4
3.397967,0.577,1.196525,1.965023,4
3.380134,0.577,1.199496,2.666943,4
3.377485,2.6861,1.023709,2.878191,4
1.986335,0.577,0.999348,2.593753,4
2.326101,0.577,0.988332,2.085033,4
2.252645,0.577,1.027905,3.09975,4
2.504327,0.577,1.09205,2.819895,4
2.513977,0.577,0.912919,2.835083,4
2.975,0.577,0.952468,2.986799,4
2.974142,0.577,0.998636,2.990541,4
2.27738,0.577,0.891025,2.919,4
2.444882,0.577,0.971862,2.549,4
2.263299,0.577,1.055251,3.092585,4
2.560413,0.577,1.102128,3.055197,4
2.733479,0.577,1.19047,2.78341,4
2.646824,0.577,0.959302,0.834,4
2.861495,0.577,1.121031,2.547137,4
2.908403,0.577,1.273931,3.075211,4
3.238918,0.577,1.172808,3.077815,4
3.129003,0.577,1.107109,3.132383,4
3.355186,0.577,1.226864,2.633169,4
3.380964,0.577,1.217908,2.648519,4
3.29552,0.577,1.174913,2.751174,4
3.295739,0.577,1.172477,3.092008,4
3.28279,0.577,1.167713,3.082902,4
1.534883,0.577,0.914699,1.976884,4
2.614443,0.577,1.136385,3.132081,4
2.584247,0.577,1.158133,0.834,4
2.829592,0.577,0.911907,2.852051,4
2.974818,0.577,0.952269,2.951782,4
2.518785,0.577,0.9799,2.841,4
1.963619,0.577,0.92359,2.727179,4
2.033586,0.577,0.939233,2.927715,4
2.811102,0.577,1.070271,2.850022,4
2.787875,0.577,1.119472,2.840387,4
2.826043,0.577,1.046914,3.218235,4
2.849619,0.577,1.104205,3.070938,4
2.954061,0.577,1.068644,3.127747,4
3.409905,0.577,1.179825,1.969608,4
3.395066,0.577,1.226586,1.957831,4
3.437457,0.577,1.070695,3.164602,4
3.368513,0.577,1.027512,0.854313,4
1.641619,0.577,0.88726,3.149842,4
1.743922,0.577,0.971386,1.188365,4
1.641309,0.577,0.896663,3.218763,4
2.231035,0.577,1.023011,3.137452,4
2.376784,0.577,0.963688,2.095805,4
2.505976,0.577,1.213836,2.19111,4
2.37157,0.577,0.964229,2.093808,4
2.737016,0.577,1.143393,3.213965,4
2.580172,0.577,1.117397,3.053707,4
2.839451,0.577,1.13191,2.513821,4
2.516,0.577,0.880257,2.833062,4
2.746817,0.577,0.856936,3.121508,4
2.88171,0.577,1.090409,3.0787,4
2.074247,0.577,0.861102,3.095384,4
2.086412,0.577,0.940187,2.989632,4
2.583525,0.577,0.913,3.137727,4
2.830654,0.577,0.94394,2.854272,4
2.970624,0.577,0.960728,3.024262,4
2.971351,0.577,1.006078,2.988724,4
2.564235,0.577,1.077842,2.901191,4
2.537157,0.577,0.920386,0.834,4
2.526336,0.577,1.075453,2.901562,4
2.553163,0.577,1.080291,2.914303,4
3.024855,0.577,0.989854,3.132013,4
3.110138,0.577,0.936238,3.002107,4
3.380959,3.119912,0.881525,3.08708,4
3.120406,0.577,0.888023,2.991077,4
3.093178,3.246716,1.044052,2.319895,4
3.093,3.10445,0.853188,2.90077,4
2.108936,0.577,0.938231,2.845424,4
2.591137,0.577,0.925498,3.143,4
1.569542,0.577,0.941255,1.343528,4
3.151704,3.083172,0.956525,3.031887,4
3.104983,3.091501,0.84209,2.994787,4
3.308252,3.058103,0.859284,3.044533,4
2.094241,0.577,0.943125,2.988887,4
2.513386,0.577,1.092979,2.840722,4
2.376983,0.577,0.967787,3.009268,4
2.52051,0.577,0.9155,2.841,4
2.83579,0.577,0.8736,2.892191,4
1.642256,0.577,0.912261,1.981819,4
2.788271,0.577,1.110021,2.834149,4
2.784,0.577,1.174715,2.843125,4
2.90373,0.577,1.190522,2.521414,4
2.116258,0.577,0.928312,3.060303,4
2.013443,0.577,0.83743,3.025803,4
2.667,0.577,0.926492,2.992,4
2.516,0.577,0.901525,2.841,4
2.541653,0.577,1.074217,2.913139,4
2.82499,0.577,0.968676,3.087258,4
2.83912,0.577,0.879622,2.860322,4
2.808363,0.577,1.041508,3.164628,4
2.749964,0.577,0.834501,3.149897,4
3.19648,0.577,1.104583,2.198549,4
3.25729,0.577,0.937407,3.158582,4
3.401629,0.577,1.050352,0.879545,4
3.386198,0.577,1.103597,2.737661,4
3.300655,0.577,1.185192,2.76999,4
3.690345,0.577,1.233253,3.256778,4
3.71534,0.577,1.129885,2.874251,4
3.731753,0.577,1.218112,2.709611,4
3.730183,0.577,1.214858,2.775332,4
3.689192,0.577,1.23542,2.71429,4
3.731854,0.577,1.137743,2.870959,4
3.723181,0.577,1.141523,2.877601,4
3.712691,0.577,1.161735,3.216098,4
3.74815,0.577,1.254237,2.888676,4
3.710854,0.577,1.265446,3.329172,4
3.712187,0.577,1.232704,3.327728,4
3.712408,0.577,1.171,2.965832,4
3.457873,0.577,1.122036,0.998571,4
3.396879,0.577,1.233268,1.937429,4
3.712347,0.577,1.171,2.930066,4
3.791,0.577,1.53,2.906076,4
3.701362,0.577,1.262386,3.142917,4
3.747522,0.577,1.13328,2.844575,4
3.738475,0.577,1.347216,2.866753,4
2.946623,0.577,1.062105,3.120973,4
3.213974,0.577,0.965893,3.24263,4
2.206617,0.577,0.887724,2.883779,4
2.021913,0.577,0.963385,2.951733,4
2.132899,0.577,0.962524,2.943616,4
2.411268,0.577,1.043356,3.063358,4
2.323367,0.577,1.032974,3.137133,4
2.437831,0.577,1.014,3.127294,4
2.579625,0.577,1.112677,3.053848,4
2.69654,0.577,0.855302,3.13983,4
2.537056,0.577,0.913136,0.834,4
2.520947,0.577,1.093,2.839514,4
2.959962,0.577,1.012268,2.980864,4
3.184827,0.577,1.074898,2.215155,4
3.261588,0.577,1.172514,3.062467,4
3.295895,0.577,1.24187,2.142908,4
3.400137,0.577,1.223782,2.819096,4
1.687234,0.577,0.894183,2.994595,4
2.50792,0.577,1.092137,2.837888,4
2.404511,0.577,0.997865,3.035986,4
2.53498,0.577,1.067201,2.234464,4
3.297726,0.577,1.062102,0.838772,4
2.491924,0.577,0.92176,3.142107,4
2.967698,0.577,1.014634,2.987865,4
3.279706,0.577,1.167708,3.094366,4
3.254036,0.577,1.174902,3.06287,4
3.215563,0.577,1.08155,2.170548,4
3.280251,0.577,1.249085,2.184737,4
3.712027,0.577,1.227312,3.324481,4
3.71212,0.577,1.171,2.963099,4
3.756174,0.577,1.202893,3.015501,4
3.71771,0.577,1.171606,2.984648,4
2.70121,0.577,0.837918,3.141686,4
2.672234,0.577,0.929301,2.992677,4
2.516679,0.577,0.907278,3.120049,4
1.643451,0.577,0.897824,1.995793,4
2.323337,0.577,1.031209,3.136763,4
3.257178,0.577,1.206473,2.632371,4
3.319009,0.577,1.185929,3.092431,4
3.404171,0.577,1.187053,2.36434,4
3.390638,0.577,1.246959,2.797375,4
3.403015,0.577,1.176699,1.968212,4
3.682813,0.577,1.250626,2.694977,4
3.416561,0.577,1.224082,2.371085,4
3.71132,0.577,1.218682,3.243974,4
2.812316,0.577,0.985696,3.164474,4
1.50613,0.577,0.907122,1.963467,4
1.680896,0.577,0.893429,2.020771,4
1.64225,0.577,0.888603,3.184531,4
2.306197,0.577,0.954211,2.943405,4
2.26848,0.577,1.023342,3.140249,4
2.212006,0.577,1.065419,3.063405,4
2.5475,0.577,1.203948,3.087828,4
2.5719,0.577,1.067606,2.089781,4
2.91803,0.577,1.237385,2.504475,4
2.91042,0.577,1.218758,3.08559,4
3.190541,0.577,1.061991,2.216209,4
3.268941,0.577,1.07422,0.879147,4
3.197304,0.577,0.945887,3.310866,4
3.381,0.577,1.188308,2.668228,4
3.279547,0.577,1.178824,3.078814,4
3.398771,0.577,1.248477,1.956058,4
3.382257,0.577,1.160402,2.690917,4
3.338705,2.795406,0.94317,2.919826,4
1.965059,0.577,0.932286,2.727973,4
2.325304,0.577,0.996602,2.086624,4
2.226453,0.577,0.996767,3.094027,4
2.511158,0.577,1.092958,2.838213,4
2.523303,0.577,0.913112,2.841,4
2.975,0.577,0.908699,2.972109,4
2.969918,0.577,1.054848,2.983184,4
2.246561,0.577,0.884877,2.916038,4
2.002269,0.577,0.936625,2.537506,4
2.395781,0.577,1.045257,3.066074,4
2.49426,0.577,1.035857,3.008021,4
2.630654,0.577,1.135356,2.84234,4
2.613513,0.577,1.033079,0.834,4
2.8291,0.577,1.125489,2.537604,4
2.93028,0.577,1.229841,3.068815,4
3.262696,0.577,1.148699,3.089732,4
3.129745,0.577,1.073042,3.135648,4
3.352332,0.577,1.247618,2.686186,4
3.386261,0.577,1.248959,2.646283,4
3.380492,0.577,1.204653,2.664685,4
3.318356,0.577,1.186988,3.077484,4
3.287735,0.577,1.171134,3.089308,4
1.566467,0.577,0.880102,2.016027,4
2.548657,0.577,1.153209,3.139464,4
2.579668,0.577,1.129932,0.834,4
2.469994,0.577,0.834,2.992,5
2.516,0.577,0.992383,3.069155,5
2.827795,0.577,0.991849,2.920295,5
2.795,0.577,1.014,2.916436,5
2.861854,0.577,1.046014,3.100126,5
2.02174,0.577,1.114821,3.011028,5
2.601349,0.577,0.980694,3.039745,5
2.615011,0.577,1.213418,2.52026,5
2.82074,0.577,1.177469,2.419888,5
2.383558,0.577,0.880001,3.142113,5
2.03549,0.577,0.953705,2.943976,5
2.035103,0.577,0.91466,0.834,5
2.087683,0.577,1.047857,3.001888,5
2.086733,0.577,1.045793,0.834,5
2.515939,0.577,0.914207,3.126,5
2.516,0.577,0.862259,3.067733,5
2.867184,0.577,0.986745,2.629957,5
3.029896,0.577,1.034697,2.145993,5
2.476396,0.577,0.967074,3.126,5
3.019711,0.577,0.963084,3.277,5
2.514561,0.577,0.884406,2.97532,5
3.077089,0.577,0.861634,3.07,5
3.124551,0.577,0.915508,3.068943,5
3.111593,0.577,0.916842,3.274594,5
3.117576,0.577,0.966459,3.001161,5
3.129112,0.577,0.913,3.074946,5
3.204995,0.577,0.913,3.124364,5
3.20483,0.577,0.913,3.122123,5
3.120998,2.877837,0.911517,3.029344,5
1.940696,0.577,0.880104,3.148531,5
3.173724,0.577,0.834054,3.11426,5
3.119551,3.135771,0.965329,3.137756,5
3.25615,3.267472,0.968,3.257832,5
2.054076,0.577,0.894897,3.088724,5
3.009558,0.577,0.834,2.998665,5
3.057131,2.993296,0.840595,3.020371,5
3.041372,3.037989,0.872462,3.03798,5
3.042755,3.037506,0.882864,3.038672,5
3.085087,3.090384,0.881567,2.996416,5
2.8564,0.577,1.014267,3.137943,5
1.521091,0.577,0.930907,2.362876,5
2.451704,0.577,0.899417,2.969931,5
2.299588,0.577,0.895964,3.186302,5
2.824162,0.577,0.955511,2.989962,5
3.106651,0.577,0.931038,3.145967,5
2.827809,0.577,1.059481,3.280465,5
2.795,0.577,1.014,2.888827,5
3.618191,0.577,1.234006,3.139654,5
3.724667,0.577,1.214539,2.830087,5
3.665565,0.577,1.189256,3.340462,5
3.700948,0.577,1.421311,3.336172,5
3.707467,0.577,1.226134,3.246975,5
3.712184,0.577,1.212815,2.880465,5
1.646605,0.577,0.835503,2.992,5
1.693537,0.577,0.869773,2.523391,5
2.155649,0.577,0.913,3.038044,5
1.972423,0.577,0.921886,2.644339,5
1.940298,0.577,0.986892,2.839466,5
2.235294,0.577,0.977872,2.778321,5
2.366957,0.577,0.975522,3.053591,5
2.369,0.577,0.913,2.99615,5
2.369,0.577,0.913,3.045874,5
2.591542,0.577,0.961931,3.142968,5
2.926904,0.577,1.05653,3.129725,5
2.928,0.577,1.222461,2.671484,5
2.915557,0.577,1.084129,3.131032,5
2.977659,0.577,1.226532,2.622381,5
3.134709,0.577,1.237355,2.073979,5
3.714377,0.577,1.212765,2.782703,5
3.714044,0.577,1.204122,2.769267,5
2.582378,0.577,0.967659,3.127747,5
3.096516,0.577,0.972546,2.881423,5
3.093633,0.577,0.967908,2.993117,5
2.877122,0.577,0.834,2.992,5
2.516,0.577,0.908588,2.987164,5
2.515777,0.577,0.983423,3.074392,5
2.652249,0.577,0.995549,0.94932,5
2.507892,0.577,0.963159,3.123928,5
2.47308,0.577,1.093,2.924033,5
2.265526,0.577,1.073099,0.839727,5
2.479761,0.577,0.968053,3.13205,5
2.560152,0.577,0.969081,3.07,5
2.819475,0.577,1.144554,3.118656,5
2.870526,0.577,0.924633,2.635778,5
2.819271,0.577,1.014,3.168658,5
1.664952,0.577,0.843349,2.989669,5
2.391002,0.577,1.009172,3.021661,5
3.110281,0.577,0.834,3.143,5
2.583934,0.577,1.11755,2.898049,5
3.015954,0.577,1.207861,2.564901,5
3.397566,0.577,1.210191,3.143437,5
3.468792,0.577,1.461198,3.203619,5
3.533572,0.577,1.11908,3.305661,5
2.330888,0.577,0.839374,3.1382,5
1.571422,0.577,0.894994,1.972145,5
1.559181,0.577,0.875778,2.992,5
1.839589,0.577,0.834157,2.611164,5
2.247803,0.577,1.04317,2.762079,5
2.525865,0.577,1.113153,3.250998,5
3.176655,0.577,1.339,3.34651,5
3.211446,0.577,1.312293,3.224737,5
3.229994,0.577,1.093242,3.329886,5
3.383329,0.577,1.217,3.128979,5
3.198203,0.577,0.94676,3.142777,5
2.461494,0.577,0.873383,3.270193,5
2.431356,0.577,0.834,2.992,5
2.97834,0.577,1.045577,2.98635,5
2.989462,0.577,0.968,2.992,5
2.504155,0.577,0.834254,3.236445,5
2.851322,0.577,1.091803,3.043227,5
2.813662,0.577,1.157981,1.590781,5
3.130949,0.577,1.266659,3.073737,5
3.213692,0.577,1.2081,2.760604,5
3.176434,0.577,1.260954,3.250702,5
3.229466,0.577,1.097356,3.288072,5
3.221517,0.577,1.144594,2.804773,5
3.231012,0.577,1.211163,2.752316,5
2.465309,0.577,0.834,2.997514,5
2.523307,0.577,0.968596,3.122276,5
2.807067,0.577,0.998869,2.907143,5
2.803906,0.577,1.061724,2.926558,5
2.830182,0.577,1.108262,3.101495,5
2.042492,0.577,1.068757,2.955138,5
2.595917,0.577,0.97744,3.055885,5
2.61905,0.577,1.20553,2.452133,5
2.795184,0.577,1.206618,2.449497,5
2.396227,0.577,0.880084,3.139142,5
2.070728,0.577,0.911568,3.050013,5
2.057852,0.577,0.980167,0.834,5
2.063167,0.577,1.032957,2.969463,5
2.063037,0.577,1.005314,0.834,5
2.515971,0.577,0.926074,3.126,5
2.516,0.577,0.884456,3.078413,5
3.009387,0.577,1.160394,2.558604,5
3.134379,0.577,1.144525,2.085118,5
2.494473,0.577,0.966192,3.123952,5
2.92729,0.577,0.981495,3.278876,5
2.515331,0.577,0.9003,2.97952,5
3.115588,0.577,0.890072,3.075078,5
3.146816,0.577,0.913,3.078655,5
3.066179,0.577,0.941504,3.277,5
3.026296,0.577,0.968,2.992,5
3.201627,0.577,0.91301,3.119115,5
3.199872,0.577,0.927461,3.13424,5
3.200349,0.577,0.913,3.090961,5
3.124065,2.946279,0.913236,3.073421,5
1.981019,0.577,0.884386,3.136781,5
3.153703,0.577,0.837092,3.084697,5
3.238249,3.261137,0.968,3.223248,5
3.119786,3.137289,0.965329,3.1456,5
2.021293,0.577,1.065804,3.069602,5
2.922741,0.577,0.834,2.992,5
3.107248,2.992188,0.867456,3.054287,5
3.095362,3.048555,0.899198,3.044723,5
3.116121,3.155314,0.936791,3.086269,5
3.073381,3.070087,0.875417,3.003819,5
2.881767,0.577,1.040325,3.126878,5
1.641748,0.577,0.870829,2.504124,5
2.4604,0.577,0.895647,2.979962,5
2.303611,0.577,0.889514,3.225939,5
2.808468,0.577,1.005304,2.968489,5
3.119042,0.577,0.924255,3.106696,5
2.824568,0.577,1.030928,3.247279,5
2.795,0.577,1.014,2.895138,5
3.617268,0.577,1.227159,3.133544,5
3.674566,0.577,1.21989,2.947146,5
3.560559,0.577,1.300949,3.323666,5
3.695181,0.577,1.296931,3.14895,5
3.398814,0.577,1.217,3.196746,5
3.712,0.577,1.217,3.108826,5
1.647423,0.577,0.857613,2.991481,5
1.684103,0.577,0.859796,2.94067,5
2.150809,0.577,0.912549,3.039147,5
1.93199,0.577,0.974662,2.831065,5
1.942345,0.577,0.995209,2.908115,5
2.247357,0.577,0.960094,2.81791,5
2.511726,0.577,1.046022,3.061987,5
2.369,0.577,0.913,3.020315,5
2.379722,0.577,0.890605,3.118877,5
2.564942,0.577,0.957312,3.136288,5
2.891987,0.577,1.045351,3.1651,5
2.866527,0.577,1.027149,2.616557,5
2.884492,0.577,1.035172,3.12735,5
2.822516,0.577,1.166528,2.54627,5
2.899583,0.577,1.192811,2.366689,5
3.665896,0.577,1.241128,3.112001,5
3.72739,0.577,1.212073,2.822698,5
2.557108,0.577,0.965588,3.126,5
3.084075,0.577,0.974341,2.919089,5
3.109083,0.577,0.959165,3.014539,5
2.84746,0.577,0.897564,2.957989,5
2.503123,0.577,0.892644,3.002386,5
2.582055,0.577,0.976941,3.085272,5
2.748916,0.577,1.143112,1.574588,5
2.552958,0.577,0.964979,3.126,5
2.49433,0.577,1.092834,2.933773,5
2.683558,0.577,1.011847,1.037986,5
2.588629,0.577,0.965031,3.139513,5
